2022-09-20 16:56:38,782 INFO     Agents loaded
2022-09-20 17:00:53,740 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:53,740 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:00:54,601 INFO     Using previous socket data
2022-09-20 17:00:54,765 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:00:54,765 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:54,765 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:00:55,601 INFO     Using previous socket data
2022-09-20 17:00:55,737 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:00:55,737 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:55,737 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:00:56,602 INFO     Received data: '2,0,0.12,1.00,35,21\n2,0,0.17,1.00,35,31\nq\x14'
2022-09-20 17:00:56,810 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:00:56,810 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:56,810 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:00:57,603 INFO     Received data: '2,0,0.09,1.00,35,16\n2,0,0.10,1.00,35,18\n1'
2022-09-20 17:00:57,770 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:00:57,770 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:57,770 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:00:58,603 INFO     Using previous socket data
2022-09-20 17:00:58,746 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:00:58,746 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:58,746 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:00:59,604 INFO     Using previous socket data
2022-09-20 17:00:59,750 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:00:59,750 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:00:59,750 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:00,605 INFO     Received data: '2,0,0.19,1.00,35,32\n2,0,0.15,1.00,35,26\nq\x17'
2022-09-20 17:01:00,761 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:00,761 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:00,761 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:01,605 INFO     Received data: '2,0,0.09,1.00,35,16\n2,0,0.13,1.00,35,24\n1\x10'
2022-09-20 17:01:01,752 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:01,752 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:01,752 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:02,606 INFO     Using previous socket data
2022-09-20 17:01:02,741 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:02,741 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:02,742 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:03,607 INFO     Using previous socket data
2022-09-20 17:01:03,747 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:03,747 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:03,747 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:04,607 INFO     Received data: '2,0,0.11,1.00,35,19\n2,0,0.12,1.00,35,20\nq\x1a'
2022-09-20 17:01:04,742 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:04,742 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:04,742 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:05,608 INFO     Received data: '2,0,0.09,1.00,35,17\n2,0,0.11,1.00,35,20\n1\x13'
2022-09-20 17:01:05,778 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:05,778 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:05,779 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:06,609 INFO     Using previous socket data
2022-09-20 17:01:06,786 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:06,787 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:06,787 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:07,609 INFO     Using previous socket data
2022-09-20 17:01:07,786 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:07,786 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:07,786 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:08,610 INFO     Received data: '2,0,0.12,1.00,35,22\n2,0,0.14,1.00,35,24\nq'
2022-09-20 17:01:08,780 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:08,780 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:08,781 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:09,611 INFO     Received data: '2,0,0.12,1.00,35,21\n2,0,0.11,1.00,35,22\n1\x16'
2022-09-20 17:01:09,746 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:09,746 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:09,746 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:10,611 INFO     Using previous socket data
2022-09-20 17:01:10,786 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:10,786 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:10,786 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:11,612 INFO     Using previous socket data
2022-09-20 17:01:11,748 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:11,749 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:11,749 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:12,613 INFO     Received data: '2,0,0.15,1.00,35,26\n2,0,0.10,1.00,35,18\nq\x10'
2022-09-20 17:01:12,756 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:12,757 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:12,757 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:13,614 INFO     Received data: '2,0,0.12,1.00,35,22\n2,0,0.13,1.00,35,24\n1\x19'
2022-09-20 17:01:13,762 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:13,763 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:13,763 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:14,614 INFO     Using previous socket data
2022-09-20 17:01:14,749 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:14,749 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:14,749 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:15,615 INFO     Using previous socket data
2022-09-20 17:01:15,764 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:15,764 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:15,764 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:16,616 INFO     Received data: '2,0,0.13,1.00,35,23\n2,0,0.11,1.00,35,19\nq\x13'
2022-09-20 17:01:16,762 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:16,762 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:16,762 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:17,616 INFO     Received data: '2,0,0.13,1.00,35,23\n2,0,0.08,1.00,35,14\n1'
2022-09-20 17:01:17,755 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:17,755 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:17,756 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:18,617 INFO     Using previous socket data
2022-09-20 17:01:18,761 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:18,761 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:18,761 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:19,618 INFO     Using previous socket data
2022-09-20 17:01:19,757 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:19,757 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:19,757 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:20,619 INFO     Received data: '2,0,0.12,1.00,35,20\n2,0,0.12,1.00,35,21\nq\x16'
2022-09-20 17:01:20,763 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:20,763 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:20,764 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:21,619 INFO     Received data: '2,0,0.14,1.00,35,25\n2,0,0.14,1.00,35,26\n1'
2022-09-20 17:01:21,758 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:21,758 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:21,759 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:22,620 INFO     Using previous socket data
2022-09-20 17:01:22,764 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:22,764 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:22,764 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:23,621 INFO     Using previous socket data
2022-09-20 17:01:23,761 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:23,761 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:23,761 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:24,622 INFO     Received data: '2,0,0.12,1.00,35,22\n2,0,0.11,1.00,35,20\nq\x19'
2022-09-20 17:01:24,769 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:24,769 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:24,769 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:25,622 INFO     Received data: '2,0,0.12,1.00,35,22\n2,0,0.12,1.00,35,22\n1\x12'
2022-09-20 17:01:25,765 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:25,765 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:25,765 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:26,623 INFO     Using previous socket data
2022-09-20 17:01:26,779 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:26,780 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:26,780 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:27,624 INFO     Using previous socket data
2022-09-20 17:01:27,771 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:27,772 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:27,772 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:28,625 INFO     Received data: '2,0,0.09,1.00,35,16\n2,0,0.14,1.00,35,23\nq'
2022-09-20 17:01:28,763 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:28,763 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:28,763 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:29,625 INFO     Received data: '2,0,0.08,1.00,35,15\n2,0,0.12,1.00,35,23\n1\x15'
2022-09-20 17:01:29,764 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:29,764 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:29,764 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:30,626 INFO     Using previous socket data
2022-09-20 17:01:30,775 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:30,775 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:30,775 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:31,627 INFO     Using previous socket data
2022-09-20 17:01:31,765 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:31,765 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:31,765 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:32,628 INFO     Received data: '2,0,0.09,1.00,35,17\n2,0,0.12,1.00,35,21\nq'
2022-09-20 17:01:32,770 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:32,770 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:32,770 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:33,629 INFO     Received data: '2,0,0.15,1.00,35,26\n2,0,0.15,1.00,35,27\n1\x18'
2022-09-20 17:01:33,773 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:33,773 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:33,773 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:34,629 INFO     Using previous socket data
2022-09-20 17:01:34,776 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:34,776 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:34,776 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:35,630 INFO     Using previous socket data
2022-09-20 17:01:35,773 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:35,773 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:35,773 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:36,631 INFO     Received data: '2,0,0.15,1.00,35,26\n2,0,0.20,1.00,35,35\nq\x12'
2022-09-20 17:01:36,773 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:36,774 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:36,774 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:37,632 INFO     Received data: '2,0,0.12,1.00,35,20\n2,0,0.12,1.00,35,20\n1\x1b'
2022-09-20 17:01:37,772 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:37,772 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:37,772 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:38,633 INFO     Using previous socket data
2022-09-20 17:01:38,771 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:38,771 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:38,772 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:39,633 INFO     Using previous socket data
2022-09-20 17:01:39,802 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:39,803 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:39,803 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:40,634 INFO     Received data: '2,0,0.11,1.00,35,20\n2,0,0.15,1.00,35,29\nq\x15'
2022-09-20 17:01:40,787 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:40,787 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:40,788 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:41,635 INFO     Received data: '2,0,0.14,1.00,35,26\n2,0,0.13,1.00,35,25\n1'
2022-09-20 17:01:41,778 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:41,779 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:41,779 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:42,636 INFO     Using previous socket data
2022-09-20 17:01:42,782 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:42,782 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:42,782 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:43,637 INFO     Using previous socket data
2022-09-20 17:01:43,785 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:43,785 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:43,785 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:44,638 INFO     Received data: '2,0,0.09,1.00,35,17\n2,0,0.08,1.00,35,14\nq\x18'
2022-09-20 17:01:44,781 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:44,781 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:44,781 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:45,639 INFO     Received data: '2,0,0.14,1.00,35,26\n2,0,0.10,1.00,35,17\n1\x11'
2022-09-20 17:01:45,785 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:45,786 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:45,786 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:46,639 INFO     Using previous socket data
2022-09-20 17:01:46,778 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:46,778 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:46,779 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:47,640 INFO     Using previous socket data
2022-09-20 17:01:47,780 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:47,780 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:47,780 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:48,641 INFO     Received data: '2,0,0.13,1.00,35,24\n2,0,0.10,1.00,35,19\nq\x1b'
2022-09-20 17:01:48,811 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:48,811 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:48,811 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:49,642 INFO     Received data: '2,0,0.11,1.00,35,19\n2,0,0.10,1.00,35,19\n1\x14'
2022-09-20 17:01:49,789 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:49,789 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:49,789 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:50,643 INFO     Using previous socket data
2022-09-20 17:01:50,783 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:50,783 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:50,784 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:51,644 INFO     Using previous socket data
2022-09-20 17:01:51,815 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 17:01:51,815 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 17:01:51,815 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 17:01:52,644 INFO     Received data: '2,0,0.09,1.00,35,15\n2,0,0.11,1.00,35,19\nq'
2022-09-20 17:01:52,779 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
