2022-09-20 22:54:46,816 INFO     Agents loaded
2022-09-20 22:58:59,786 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:58:59,786 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:58:59,786 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:00,551 INFO     Using previous socket data
2022-09-20 22:59:00,754 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:00,754 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:00,755 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:01,551 INFO     Using previous socket data
2022-09-20 22:59:01,787 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:01,787 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:01,787 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:02,552 INFO     Using previous socket data
2022-09-20 22:59:02,794 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:02,794 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:02,794 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:03,553 INFO     Received data: '2,158,0.31,1.00,35,48\n2,0,0.29,1.00,35,51'
2022-09-20 22:59:03,802 INFO     Action is [252] Reward_avg is: -782.68195 reward for slice [  0.   0. 158.]
2022-09-20 22:59:03,802 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:03,802 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:04,554 INFO     Received data: '2,0,0.28,1.00,35,50\n2,0,0.22,1.00,35,40\n\x01S'
2022-09-20 22:59:04,797 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:04,797 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:04,797 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:05,554 INFO     Received data: '2,0,0.22,1.00,35,37\n2,158,0.24,1.00,35,41'
2022-09-20 22:59:05,797 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:05,797 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:05,797 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:06,555 INFO     Received data: '2,0,0.26,1.00,35,45\n2,0,0.20,1.00,35,35\nq\x14'
2022-09-20 22:59:06,810 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:06,810 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:06,810 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:07,555 INFO     Received data: '2,0,0.29,1.00,35,46\n2,158,0.25,1.00,35,42'
2022-09-20 22:59:07,799 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:07,799 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:07,799 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:08,556 INFO     Using previous socket data
2022-09-20 22:59:08,800 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:08,801 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:08,801 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:09,557 INFO     Using previous socket data
2022-09-20 22:59:09,800 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:09,800 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:09,801 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:10,558 INFO     Received data: '2,0,0.21,1.00,35,40\n2,158,0.25,1.00,35,42'
2022-09-20 22:59:10,805 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:10,806 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:10,806 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:11,558 INFO     Received data: '2,0,0.24,0.97,35,47\n2,0,0.23,1.00,35,41\n\x11\x10'
2022-09-20 22:59:11,797 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:11,798 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:11,798 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:12,559 INFO     Using previous socket data
2022-09-20 22:59:12,803 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:12,803 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:12,803 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:13,559 INFO     Using previous socket data
2022-09-20 22:59:13,807 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:13,807 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:13,807 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:14,560 INFO     Received data: '2,0,0.21,1.00,35,36\n2,0,0.24,1.00,35,41\nQ\x1a'
2022-09-20 22:59:14,799 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:14,799 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:14,800 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:15,561 INFO     Received data: '2,0,0.21,1.00,35,36\n2,0,0.24,1.00,35,42\n\x11\x13'
2022-09-20 22:59:15,805 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:15,805 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:15,805 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:16,562 INFO     Using previous socket data
2022-09-20 22:59:16,810 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:16,810 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:16,810 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:17,562 INFO     Using previous socket data
2022-09-20 22:59:17,806 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:17,806 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:17,806 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:18,563 INFO     Received data: '2,0,0.19,1.00,35,33\n2,0,0.19,1.00,35,35\nQ'
2022-09-20 22:59:18,805 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:18,805 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:18,805 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:19,564 INFO     Received data: '2,0,0.27,1.00,35,49\n2,0,0.16,1.00,35,27\n\x11\x16'
2022-09-20 22:59:19,808 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:19,808 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:19,808 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:20,565 INFO     Using previous socket data
2022-09-20 22:59:20,815 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:20,815 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:20,815 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:21,565 INFO     Using previous socket data
2022-09-20 22:59:21,808 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:21,808 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:21,808 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:22,566 INFO     Received data: '2,0,0.26,1.00,35,44\n2,0,0.24,1.00,35,39\nQ\x10'
2022-09-20 22:59:22,807 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:22,807 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:22,807 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:23,566 INFO     Received data: '2,0,0.24,1.00,35,43\n2,0,0.21,1.00,35,37\n\x11\x19'
2022-09-20 22:59:23,832 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:23,832 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:23,832 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:24,567 INFO     Using previous socket data
2022-09-20 22:59:24,740 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:24,740 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:24,740 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:25,568 INFO     Received data: '2,158,0.24,1.00,35,40\n2,0,0.28,1.00,35,49'
2022-09-20 22:59:25,812 INFO     Action is [252] Reward_avg is: -782.68195 reward for slice [  0.   0. 158.]
2022-09-20 22:59:25,812 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:25,812 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:26,569 INFO     Received data: '2,0,0.25,1.00,35,40\n2,0,0.23,1.00,35,42\nA\x13'
2022-09-20 22:59:26,817 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:26,818 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:26,818 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:27,569 INFO     Received data: '2,0,0.20,1.00,35,34\n2,0,0.25,1.00,35,39\n\x01'
2022-09-20 22:59:27,810 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:27,810 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:27,811 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:28,570 INFO     Using previous socket data
2022-09-20 22:59:28,812 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:28,812 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:28,812 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:29,571 INFO     Using previous socket data
2022-09-20 22:59:29,813 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:29,813 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:29,813 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:30,572 INFO     Received data: '2,0,0.32,1.00,35,49\n2,0,0.27,1.00,35,45\nA\x16'
2022-09-20 22:59:30,822 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:30,822 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:30,823 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:31,572 INFO     Received data: '2,0,0.20,1.00,35,33\n2,0,0.24,1.00,35,39\n\x01'
2022-09-20 22:59:31,814 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:31,814 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:31,814 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:32,573 INFO     Using previous socket data
2022-09-20 22:59:32,816 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:32,816 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:32,817 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:33,574 INFO     Using previous socket data
2022-09-20 22:59:33,821 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:33,821 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:33,821 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:34,575 INFO     Received data: '2,0,0.23,1.00,35,41\n2,0,0.27,1.00,35,49\nA\x19'
2022-09-20 22:59:34,818 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:34,818 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:34,818 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:35,575 INFO     Received data: '2,0,0.24,1.00,35,41\n2,0,0.29,1.00,35,52\n\x01\x12'
2022-09-20 22:59:35,818 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:35,818 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:35,818 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:36,576 INFO     Using previous socket data
2022-09-20 22:59:36,823 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:36,824 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:36,824 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:37,577 INFO     Using previous socket data
2022-09-20 22:59:37,819 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:37,819 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:37,819 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:38,578 INFO     Received data: '2,0,0.16,1.00,35,28\n2,0,0.26,1.00,35,44\nA'
2022-09-20 22:59:38,819 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:38,819 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:38,819 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:39,578 INFO     Received data: '2,0,0.30,1.00,35,50\n2,0,0.27,1.00,35,44\n\x01\x15'
2022-09-20 22:59:39,817 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:39,817 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:39,818 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:40,579 INFO     Using previous socket data
2022-09-20 22:59:40,823 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:40,823 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:40,823 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:41,580 INFO     Using previous socket data
2022-09-20 22:59:41,823 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:41,823 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:41,823 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:42,581 INFO     Received data: '2,0,0.26,1.00,35,45\n2,0,0.26,1.00,35,44\nA'
2022-09-20 22:59:42,823 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:42,823 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:42,823 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:43,581 INFO     Received data: '2,0,0.23,1.00,35,41\n2,0,0.22,1.00,35,39\n\x01\x18'
2022-09-20 22:59:43,828 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:43,828 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:43,828 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:44,582 INFO     Using previous socket data
2022-09-20 22:59:44,825 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:44,825 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:44,825 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:45,583 INFO     Using previous socket data
2022-09-20 22:59:45,821 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:45,821 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:45,821 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:46,584 INFO     Received data: '2,158,0.24,1.00,35,42\n2,158,0.30,1.00,35,50'
2022-09-20 22:59:46,825 INFO     Action is [252] Reward_avg is: -782.68195 reward for slice [  0.   0. 158.]
2022-09-20 22:59:46,825 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:46,826 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:47,585 INFO     Using previous socket data
2022-09-20 22:59:47,829 INFO     Action is [252] Reward_avg is: -782.68195 reward for slice [  0.   0. 158.]
2022-09-20 22:59:47,829 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:47,829 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:48,586 INFO     Using previous socket data
2022-09-20 22:59:48,826 INFO     Action is [252] Reward_avg is: -782.68195 reward for slice [  0.   0. 158.]
2022-09-20 22:59:48,827 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:48,827 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:49,586 INFO     Received data: '2,0,0.26,1.00,35,44\n2,0,0.30,1.00,35,49\nq'
2022-09-20 22:59:49,828 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:49,829 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:49,829 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:50,587 INFO     Received data: '2,0,0.23,1.00,35,42\n2,158,0.21,1.00,35,36'
2022-09-20 22:59:50,830 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:50,830 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:50,830 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:51,588 INFO     Received data: '2,0,0.27,1.00,35,49\n2,158,0.24,1.00,35,39'
2022-09-20 22:59:51,832 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:51,832 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:51,832 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:52,589 INFO     Using previous socket data
2022-09-20 22:59:52,832 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:52,832 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:52,832 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:53,590 INFO     Received data: '2,0,0.24,1.00,35,45\n2,0,0.20,1.00,35,36\nQ'
2022-09-20 22:59:53,839 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:53,839 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:53,839 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:54,591 INFO     Received data: '2,0,0.25,1.00,35,45\n2,0,0.16,1.00,35,28\n\x11\x18'
2022-09-20 22:59:54,838 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:54,838 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:54,838 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:55,591 INFO     Using previous socket data
2022-09-20 22:59:55,832 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:55,833 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:55,833 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:56,592 INFO     Using previous socket data
2022-09-20 22:59:56,835 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:56,836 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:56,836 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:57,593 INFO     Received data: '2,0,0.20,1.00,35,36\n2,0,0.27,1.00,35,46\nQ\x12'
2022-09-20 22:59:57,842 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:57,842 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:57,842 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:58,594 INFO     Received data: '2,0,0.23,1.00,35,39\n2,0,0.19,1.00,35,29\n\x11\x1b'
2022-09-20 22:59:58,837 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:58,837 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:58,837 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 22:59:59,595 INFO     Using previous socket data
2022-09-20 22:59:59,834 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 22:59:59,834 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 22:59:59,834 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 23:00:00,596 INFO     Using previous socket data
2022-09-20 23:00:00,746 INFO     Action is [252] Reward_avg is: 0.0 reward for slice [0. 0. 0.]
2022-09-20 23:00:00,746 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 23:00:00,746 INFO     Sending to DU: '1,0,0\n2,3,12'
2022-09-20 23:00:01,597 INFO     Received data: '2,158,0.27,1.00,35,48\n2,0,0.26,1.00,35,48'
2022-09-20 23:00:01,842 INFO     Action is [252] Reward_avg is: -782.68195 reward for slice [  0.   0. 158.]
2022-09-20 23:00:01,842 INFO     Action means slice_prb [6, 9, 35] (slice_rbg [2, 3, 12]), sched [1, 0, 0]
2022-09-20 23:00:01,842 INFO     Sending to DU: '1,0,0\n2,3,12'
